Id,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Response,Complain,Age,Total_Children,Total_Spending,Total_Purchases,Avg_Spending_Per_Purchase,Income_Per_Capita,Customer_Days,Income_Category,Spending_Category
10652,1957,Master,Together,65487.0,0,0,2014-10-01,48,240,67,500,199,0,163,3,3,5,6,2,0,0,67,0,1169,17,68.76,65487.0,3379,High,High Spender
286,1952,Graduation,Single,44213.0,1,1,2013-11-29,48,95,11,35,0,4,7,4,2,1,5,6,0,0,72,2,152,12,12.67,14737.67,3685,Medium,Medium Spender
5922,1974,PhD,Married,40344.0,0,1,2013-10-13,48,210,0,6,0,0,2,2,4,1,5,7,0,0,50,1,218,12,18.17,20172.0,3732,Medium,Medium Spender
7250,1978,Graduation,Together,57867.0,1,0,2013-01-10,48,344,35,178,15,23,17,7,7,2,9,6,0,0,46,1,612,25,24.48,28933.5,4008,Medium,Medium Spender
2478,1973,Graduation,Married,25410.0,1,0,2013-08-31,48,2,2,4,13,13,4,1,1,0,4,4,0,0,51,1,38,6,6.33,12705.0,3775,Low,Low Spender
1160,1970,Graduation,Married,13260.0,1,1,2013-08-23,48,9,4,17,10,2,7,4,3,0,3,8,0,0,54,2,49,10,4.9,4420.0,3783,Low,Low Spender
9214,1991,Graduation,Married,42691.0,0,0,2013-08-16,48,179,2,64,38,17,58,1,5,1,6,5,0,0,33,0,358,13,27.54,42691.0,3790,Medium,Medium Spender
273,1970,Master,Married,36138.0,1,1,2013-07-16,48,130,0,16,0,0,5,5,3,1,4,7,0,0,54,2,151,13,11.62,12046.0,3821,Medium,Medium Spender
851,1972,Master,Married,57136.0,1,1,2013-09-07,48,306,5,109,21,109,92,9,5,2,10,6,0,0,52,2,642,26,24.69,19045.33,3768,Medium,Medium Spender
9729,1955,Graduation,Widow,58275.0,1,1,2013-02-06,48,189,10,253,56,43,64,6,8,2,7,7,0,0,69,2,615,23,26.74,19425.0,3981,Medium,Medium Spender
9665,1957,PhD,Divorced,54237.0,0,1,2013-04-27,48,267,3,30,4,0,57,4,5,2,5,6,0,0,67,1,361,16,22.56,27118.5,3901,Medium,Medium Spender
2620,1974,PhD,Married,34596.0,1,0,2013-04-13,48,14,0,2,0,0,7,1,1,0,2,8,1,0,50,1,23,4,5.75,17298.0,3915,Medium,Low Spender
8254,1974,PhD,Married,34596.0,1,0,2013-04-13,48,14,0,2,0,0,7,1,1,0,2,8,0,0,50,1,23,4,5.75,17298.0,3915,Medium,Low Spender
3852,1961,Master,Together,74881.0,1,1,2013-08-03,48,505,72,270,36,27,54,4,9,2,12,5,0,0,63,2,964,27,35.7,24960.33,3803,High,Medium Spender
1000,1961,Master,Together,74881.0,1,1,2013-08-03,48,505,72,270,36,27,54,4,9,2,12,5,0,0,63,2,964,27,35.7,24960.33,3803,High,Medium Spender
3099,1970,Graduation,Divorced,44267.0,1,1,2013-02-25,48,183,5,65,3,5,49,5,5,2,4,9,0,0,54,2,310,16,19.38,14755.67,3962,Medium,Medium Spender
6318,1988,Graduation,Married,68487.0,0,0,2013-01-13,48,758,12,385,33,89,89,1,9,7,13,4,0,0,36,0,1366,30,45.53,68487.0,4005,High,High Spender
5396,1988,Graduation,Married,68487.0,0,0,2013-01-13,48,758,12,385,33,89,89,1,9,7,13,4,0,0,36,0,1366,30,45.53,68487.0,4005,High,High Spender
7966,1959,Graduation,Single,80982.0,1,1,2013-08-01,48,505,137,401,104,22,22,3,11,5,11,5,0,1,65,2,1191,30,39.7,26994.0,3805,High,High Spender
454,1980,Graduation,Together,69508.0,1,0,2012-11-14,48,824,32,162,42,32,43,2,11,4,11,6,0,0,44,1,1135,28,40.54,34754.0,4065,High,High Spender
309,1961,PhD,Together,63342.0,0,1,2012-10-16,48,918,21,118,13,10,21,3,8,3,5,6,0,0,63,1,1101,19,57.95,31671.0,4094,High,High Spender
3571,1961,PhD,Together,63342.0,0,1,2012-10-16,48,918,21,118,13,10,21,3,8,3,5,6,1,0,63,1,1101,19,57.95,31671.0,4094,High,High Spender
8395,1961,Graduation,Single,82014.0,0,0,2012-08-20,48,980,37,265,35,163,31,1,3,6,12,6,1,0,63,0,1511,22,68.68,82014.0,4151,High,High Spender
2591,1959,Graduation,Widow,76320.0,0,1,2014-06-22,49,526,35,214,69,53,35,2,6,3,4,2,0,0,65,1,932,15,62.13,38160.0,3480,High,Medium Spender
1640,1954,Graduation,Divorced,64587.0,1,1,2014-06-22,49,66,0,16,0,6,20,2,1,1,4,3,0,0,70,2,108,8,13.5,21529.0,3480,High,Medium Spender
810,1975,Graduation,Married,74190.0,0,1,2014-12-05,49,151,81,86,168,91,64,2,4,2,11,2,0,0,49,1,641,19,33.74,37095.0,3314,High,Medium Spender
9423,1979,Master,Married,32765.0,1,0,2014-02-23,49,13,3,17,7,3,3,2,2,0,4,5,0,0,45,1,46,8,5.75,16382.5,3599,Medium,Low Spender
4345,1964,2n Cycle,Single,51381.5,1,1,2014-12-01,49,5,1,9,2,0,4,1,1,0,2,7,0,0,60,2,21,4,5.25,17127.17,3318,Medium,Low Spender
89,1975,2n Cycle,Married,22212.0,1,0,2013-09-12,49,5,9,20,6,8,21,2,2,0,4,6,0,0,49,1,69,8,8.62,11106.0,3763,Low,Low Spender
5294,1989,Graduation,Single,18358.0,1,0,2013-11-20,49,6,8,19,16,4,4,3,3,0,4,7,0,0,35,1,57,10,5.7,9179.0,3694,Low,Low Spender
1321,1974,Graduation,Married,26067.0,1,0,2013-04-11,49,22,2,18,0,2,12,3,3,0,3,8,0,0,50,1,56,9,6.22,13033.5,3917,Low,Low Spender
2686,1969,Basic,Together,22390.0,0,0,2013-10-21,49,0,1,4,15,1,5,1,1,0,2,7,0,0,55,0,26,4,6.5,22390.0,3724,Low,Low Spender
1215,1978,Graduation,Together,70440.0,0,0,2013-08-10,49,690,117,499,76,102,88,1,5,10,7,3,0,0,46,0,1572,23,68.35,70440.0,3796,High,High Spender
9283,1978,Graduation,Single,60199.0,1,2,2013-12-09,49,8,1,7,2,0,0,1,0,0,3,4,0,0,46,3,18,4,4.5,15049.75,3675,High,Low Spender
3120,1981,Graduation,Together,38547.0,1,0,2013-08-28,49,6,1,10,0,1,4,1,1,0,2,8,0,1,43,1,22,4,5.5,19273.5,3778,Medium,Low Spender
5868,1980,Graduation,Married,19107.0,1,0,2013-08-22,49,2,4,9,10,5,16,2,1,0,3,7,0,0,44,1,46,6,7.67,9553.5,3784,Low,Low Spender
8143,1985,PhD,Single,37929.0,0,0,2013-07-30,49,202,2,46,3,2,10,2,4,2,5,7,1,0,39,0,265,13,20.38,37929.0,3807,Medium,Medium Spender
3479,1950,Graduation,Single,16813.0,0,0,2013-07-19,49,4,8,11,12,2,13,1,2,0,3,7,0,0,74,0,50,6,8.33,16813.0,3818,Low,Low Spender
7214,1957,Graduation,Married,62187.0,0,0,2013-05-07,49,792,0,275,45,45,126,1,4,8,5,3,0,0,67,0,1283,18,71.28,62187.0,3891,High,High Spender
5543,1966,Graduation,Together,57811.0,0,1,2013-06-24,49,545,7,114,37,21,78,5,7,2,11,5,0,0,58,1,802,25,32.08,28905.5,3843,Medium,Medium Spender
9347,1956,Master,Together,50943.0,0,1,2013-06-21,49,31,0,7,2,0,6,1,1,0,3,5,0,0,68,1,46,5,9.2,25471.5,3846,Medium,Low Spender
10160,1956,Master,Together,50943.0,0,1,2013-06-21,49,31,0,7,2,0,6,1,1,0,3,5,0,0,68,1,46,5,9.2,25471.5,3846,Medium,Low Spender
1406,1975,Graduation,Single,53201.0,1,1,2013-12-02,49,280,7,81,20,0,27,8,6,3,5,7,0,0,49,2,415,22,18.86,17733.67,3682,Medium,Medium Spender
7019,1963,Graduation,Together,54414.0,1,1,2013-01-23,49,109,18,16,24,26,18,4,3,1,5,4,0,0,61,2,211,13,16.23,18138.0,3995,Medium,Medium Spender
2157,1972,Graduation,Together,26290.0,1,1,2013-12-01,49,15,8,16,11,5,22,4,2,0,4,6,0,0,52,2,77,10,7.7,8763.33,3683,Low,Low Spender
8939,1959,Graduation,Divorced,61250.0,0,1,2012-12-16,49,382,138,65,60,26,59,6,5,2,12,5,0,0,65,1,730,25,29.2,30625.0,4033,High,Medium Spender
10250,1947,Basic,Together,28389.0,0,0,2012-11-20,49,1,5,3,7,4,8,1,1,0,2,7,0,0,77,0,28,4,7.0,28389.0,4059,Low,Low Spender
1272,1965,Master,Single,55250.0,0,1,2012-10-21,49,664,58,83,32,0,66,4,7,5,10,5,0,0,59,1,903,26,34.73,27625.0,4089,Medium,Medium Spender
3007,1966,Graduation,Together,37758.0,1,1,2012-04-10,49,27,2,10,0,0,1,2,1,0,3,8,0,0,58,2,40,6,6.67,12586.0,4283,Medium,Low Spender
5513,1966,Graduation,Together,37758.0,1,1,2012-04-10,49,27,2,10,0,0,1,2,1,0,3,8,0,0,58,2,40,6,6.67,12586.0,4283,Medium,Low Spender
679,1957,PhD,Married,37633.0,1,1,2012-09-20,49,13,4,20,0,0,1,2,1,0,3,9,0,0,67,2,38,6,6.33,12544.33,4120,Medium,Low Spender
8876,1963,PhD,Together,33629.0,1,1,2012-08-08,49,132,0,16,0,0,4,5,3,1,4,9,0,0,61,2,152,13,11.69,11209.67,4163,Medium,Medium Spender
10827,1967,PhD,Married,36947.0,1,1,2012-07-08,49,88,3,21,4,1,29,4,3,0,4,9,0,0,57,2,146,11,13.27,12315.67,4194,Medium,Medium Spender
7300,1952,Graduation,Divorced,69142.0,0,1,2014-06-29,50,448,4,34,6,4,39,3,8,1,7,5,0,0,72,1,535,19,28.16,34571.0,3473,High,Medium Spender
4268,1959,Graduation,Married,53154.0,0,1,2014-09-06,50,129,0,21,0,1,7,1,3,1,4,4,0,0,65,1,158,9,17.56,26577.0,3404,Medium,Medium Spender
4603,1960,PhD,Married,65695.0,0,1,2014-01-31,50,371,32,189,0,58,6,2,5,4,10,4,0,0,64,1,656,21,31.24,32847.5,3622,High,Medium Spender
8659,1952,PhD,Together,69805.0,0,1,2014-01-21,50,750,71,174,13,10,20,2,6,8,11,2,0,0,72,1,1038,27,38.44,34902.5,3632,High,High Spender
10708,1978,2n Cycle,Single,36975.0,1,0,2013-12-28,50,10,6,11,0,4,2,1,1,0,3,7,0,0,46,1,33,5,6.6,18487.5,3656,Medium,Low Spender
1176,1973,Graduation,Married,26228.0,1,0,2013-09-22,50,2,6,4,3,1,9,1,1,0,2,8,0,0,51,1,25,4,6.25,13114.0,3753,Low,Low Spender
10380,1972,Master,Married,37787.0,1,0,2013-09-20,50,40,1,40,4,3,18,1,3,0,3,8,0,0,52,1,106,7,15.14,18893.5,3755,Medium,Medium Spender
7037,1974,PhD,Married,37087.0,1,0,2013-11-08,50,194,55,134,15,0,3,3,4,2,8,6,0,0,50,1,401,17,23.59,18543.5,3706,Medium,Medium Spender
11096,1952,2n Cycle,Together,57247.0,0,1,2013-08-08,50,99,4,32,37,54,6,2,2,1,7,2,0,0,72,1,232,12,19.33,28623.5,3798,Medium,Medium Spender
6374,1954,PhD,Married,36930.0,0,1,2013-05-17,50,223,2,31,0,2,39,5,5,2,4,8,0,0,70,1,297,16,18.56,18465.0,3881,Medium,Medium Spender
5552,1963,Master,Divorced,48721.0,1,1,2013-05-13,50,81,18,113,47,13,21,6,4,2,5,6,0,0,61,2,293,17,17.24,16240.33,3885,Medium,Medium Spender
2245,1969,Master,Married,43641.0,1,1,2013-04-22,50,57,2,51,4,2,23,3,2,1,4,6,0,0,55,2,139,10,13.9,14547.0,3906,Medium,Medium Spender
6200,1951,Graduation,Married,75903.0,0,1,2013-08-04,50,340,108,185,130,38,100,2,6,6,9,3,0,0,73,1,901,23,39.17,37951.5,3802,High,Medium Spender
9904,1956,Graduation,Married,71391.0,0,1,2013-03-29,50,336,123,274,46,123,141,5,6,5,12,3,0,0,68,1,1043,28,37.25,35695.5,3930,High,High Spender
10031,1976,PhD,Married,16927.0,1,1,2013-10-02,50,20,2,23,3,1,4,5,3,0,4,8,0,0,48,2,53,12,4.42,5642.33,3743,Low,Low Spender
6642,1961,Graduation,Divorced,27215.0,2,1,2013-01-23,50,30,5,22,8,9,28,4,2,1,4,6,0,0,63,3,102,11,9.27,6803.75,3995,Low,Medium Spender
10882,1976,Graduation,Married,53858.0,0,1,2012-09-11,50,407,53,221,58,150,26,4,4,3,6,4,0,0,48,1,915,17,53.82,26929.0,4129,Medium,Medium Spender
5636,1963,Graduation,Single,30983.0,0,0,2012-09-11,50,51,4,50,12,1,49,1,4,0,3,8,1,0,61,0,167,8,20.88,30983.0,4129,Medium,Medium Spender
8692,1952,Graduation,Together,43462.0,1,1,2012-12-09,50,90,17,97,15,6,15,6,4,1,5,8,0,0,72,2,240,16,15.0,14487.33,4040,Medium,Medium Spender
8091,1956,Graduation,Married,63943.0,0,1,2012-02-09,50,423,184,368,13,97,21,1,6,4,6,5,0,0,68,1,1106,17,65.06,31971.5,4344,High,High Spender
8080,1986,Graduation,Single,26816.0,0,0,2012-08-17,50,5,1,6,3,4,3,1,0,0,3,4,0,0,38,0,22,4,5.5,26816.0,4154,Low,Low Spender
8370,1976,2n Cycle,Together,75484.0,0,1,2012-02-08,50,378,97,259,197,194,34,2,7,3,6,4,0,0,48,1,1159,18,64.39,37742.0,4345,High,High Spender
4550,1966,Master,Together,33564.0,0,1,2014-06-24,51,61,0,3,0,0,7,1,1,1,3,5,0,0,58,1,71,6,11.83,16782.0,3478,Medium,Low Spender
3381,1953,Master,Married,54348.0,1,1,2014-08-06,51,70,0,16,0,0,4,2,2,0,4,6,0,0,71,2,90,8,11.25,18116.0,3435,Medium,Low Spender
10556,1959,Graduation,Married,54984.0,0,1,2014-05-24,51,173,13,131,32,3,6,4,6,1,6,7,0,0,65,1,358,17,21.06,27492.0,3509,Medium,Medium Spender
9467,1984,Graduation,Single,34738.0,1,0,2014-11-05,51,3,2,10,3,0,2,1,1,0,3,6,0,0,40,1,20,5,4.0,17369.0,3344,Medium,Low Spender
2891,1963,Graduation,Divorced,68118.0,0,1,2013-10-18,51,595,23,123,10,23,154,2,8,9,4,6,0,0,61,1,928,23,40.35,34059.0,3727,High,Medium Spender
5011,1963,Graduation,Divorced,68118.0,0,1,2013-10-18,51,595,23,123,10,23,154,2,8,9,4,6,0,0,61,1,928,23,40.35,34059.0,3727,High,Medium Spender
8140,1973,Graduation,Together,22682.0,1,0,2013-03-10,51,10,14,29,4,2,36,3,2,1,4,4,0,0,51,1,95,10,9.5,11341.0,3949,Low,Low Spender
11039,1975,Graduation,Married,51948.0,0,1,2013-09-17,51,82,33,54,71,30,41,2,5,2,4,5,0,0,49,1,311,13,23.92,25974.0,3758,Medium,Medium Spender
78,1969,Graduation,Married,25293.0,1,0,2013-09-15,51,15,0,11,0,2,9,1,1,1,2,8,0,0,55,1,37,5,7.4,12646.5,3760,Low,Low Spender
5517,1969,Graduation,Married,25293.0,1,0,2013-09-15,51,15,0,11,0,2,9,1,1,1,2,8,0,0,55,1,37,5,7.4,12646.5,3760,Low,Low Spender
5290,1964,PhD,Married,41551.0,1,1,2013-08-14,51,220,0,33,3,0,23,5,5,1,5,8,0,0,60,2,279,16,17.44,13850.33,3792,Medium,Medium Spender
4128,1962,PhD,Together,56067.0,0,1,2013-07-20,51,517,12,54,16,6,120,2,7,4,7,5,0,0,62,1,725,20,36.25,28033.5,3817,Medium,Medium Spender
8534,1952,Graduation,Married,67433.0,0,2,2013-07-16,51,615,28,259,12,48,30,4,6,5,13,4,0,0,72,2,992,28,35.43,22477.67,3821,High,Medium Spender
9592,1983,Graduation,Together,22010.0,1,0,2013-06-30,51,11,2,9,3,0,8,2,2,0,3,8,0,0,41,1,33,7,4.71,11005.0,3837,Low,Low Spender
8957,1952,2n Cycle,Single,64831.0,1,1,2013-10-06,51,480,86,249,75,86,144,8,6,3,5,6,0,0,72,2,1120,22,50.91,21610.33,3739,High,High Spender
9308,1954,Graduation,Married,62820.0,0,0,2013-11-05,51,398,61,265,138,61,53,1,3,4,6,1,0,0,70,0,976,14,69.71,62820.0,3709,High,Medium Spender
544,1954,Graduation,Married,62820.0,0,0,2013-11-05,51,398,61,265,138,61,53,1,3,4,6,1,0,0,70,0,976,14,69.71,62820.0,3709,High,Medium Spender
5989,1959,2n Cycle,Divorced,78353.0,0,1,2013-04-16,51,752,122,476,39,153,34,1,10,2,11,8,0,0,65,1,1576,24,65.67,39176.5,3912,High,High Spender
635,1966,Master,Married,57183.0,1,1,2013-03-19,51,464,5,64,7,0,70,8,9,1,7,8,0,0,58,2,610,25,24.4,19061.0,3940,Medium,Medium Spender
6673,1965,Graduation,Single,23478.0,0,0,2013-03-19,51,28,6,27,12,17,39,1,3,0,3,8,0,0,59,0,129,7,18.43,23478.0,3940,Low,Medium Spender
1710,1978,Graduation,Single,30168.0,1,0,2013-07-03,51,154,20,66,0,12,27,7,6,1,4,9,0,0,46,1,279,18,15.5,15084.0,3834,Medium,Medium Spender
523,1989,Graduation,Married,37155.0,1,0,2013-01-31,51,23,0,26,7,15,3,1,2,0,4,5,0,0,35,1,74,7,10.57,18577.5,3987,Medium,Low Spender
8977,1985,Basic,Single,16581.0,0,0,2013-12-01,51,1,3,4,2,3,11,1,0,0,3,4,0,0,39,0,24,4,6.0,16581.0,3683,Low,Low Spender
9736,1980,Graduation,Married,41850.0,1,1,2012-12-24,51,53,5,19,2,13,4,3,3,0,3,8,0,0,44,2,96,9,10.67,13950.0,4025,Medium,Low Spender
1544,1967,Master,Divorced,81380.0,0,0,2012-12-22,51,741,68,689,224,68,103,1,4,2,10,2,0,0,57,0,1893,17,111.35,81380.0,4027,High,High Spender
6575,1981,Graduation,Together,56386.0,1,1,2012-10-27,51,230,48,214,13,32,75,8,9,1,7,9,0,0,43,2,612,25,24.48,18795.33,4083,Medium,Medium Spender
6147,1971,Graduation,Divorced,25818.0,1,0,2012-10-18,51,5,2,8,2,2,9,1,0,1,2,7,0,0,53,1,28,4,7.0,12909.0,4092,Low,Low Spender
6354,1984,Graduation,Together,15345.0,1,0,2012-08-31,51,5,2,16,3,2,19,2,1,1,2,8,1,0,40,1,47,6,7.83,7672.5,4140,Low,Low Spender
4769,1977,Master,Together,57954.0,1,1,2014-06-18,52,456,4,24,0,0,9,7,8,2,6,7,0,0,47,2,493,23,21.43,19318.0,3484,Medium,Medium Spender
7540,1952,Graduation,Married,50300.0,0,1,2014-05-25,52,143,15,60,24,23,5,2,2,1,8,2,0,0,72,1,270,13,20.77,25150.0,3508,Medium,Medium Spender
5247,1955,PhD,Married,38725.0,1,1,2014-10-05,52,31,0,6,2,1,5,2,1,0,4,4,0,0,69,2,45,7,6.43,12908.33,3375,Medium,Low Spender
5987,1989,2n Cycle,Together,10404.0,1,0,2014-04-05,52,2,2,11,10,6,12,2,1,0,4,5,0,0,35,1,43,7,6.14,5202.0,3558,Low,Low Spender
9960,1991,Basic,Single,26868.0,1,0,2014-04-30,52,0,0,1,8,3,2,1,1,0,2,7,0,0,33,1,14,4,3.5,13434.0,3533,Low,Low Spender
10972,1949,Graduation,Widow,72298.0,0,0,2014-10-03,52,625,35,169,58,17,35,1,4,3,6,1,0,0,75,0,939,14,67.07,72298.0,3377,High,Medium Spender
1399,1958,Graduation,Married,72905.0,0,0,2014-01-21,52,407,114,445,181,165,203,1,3,7,9,1,0,0,66,0,1515,20,75.75,72905.0,3632,High,High Spender
2698,1976,Graduation,Single,47025.0,0,1,2013-07-11,52,254,7,108,20,0,26,3,6,3,5,6,0,0,48,1,415,17,24.41,23512.5,3826,Medium,Medium Spender
6340,1985,Graduation,Single,29938.0,1,0,2013-10-27,52,3,3,7,0,2,11,2,1,0,3,6,0,0,39,1,26,6,4.33,14969.0,3718,Low,Low Spender
4107,1948,PhD,Together,46681.0,0,2,2013-08-10,52,269,15,69,15,19,38,2,4,6,4,5,0,0,76,2,425,16,26.56,15560.33,3796,Medium,Medium Spender
10906,1948,PhD,Together,46681.0,0,2,2013-08-10,52,269,15,69,15,19,38,2,4,6,4,5,0,0,76,2,425,16,26.56,15560.33,3796,Medium,Medium Spender
2557,1970,Master,Single,29548.0,1,0,2013-08-29,52,7,1,6,3,1,11,1,1,1,2,4,0,0,54,1,29,5,5.8,14774.0,3777,Low,Low Spender
8786,1956,Master,Married,62058.0,0,1,2013-05-26,52,301,7,74,10,0,58,4,6,1,7,6,0,0,68,1,450,18,25.0,31029.0,3872,High,Medium Spender
7187,1969,Master,Together,51381.5,1,1,2013-05-18,52,375,42,48,94,66,96,7,4,10,4,3,0,0,55,2,721,25,28.84,17127.17,3880,Medium,Medium Spender
6119,1963,PhD,Single,36736.0,1,1,2013-10-05,52,10,0,3,0,0,4,1,1,0,2,6,0,0,61,2,17,4,4.25,12245.33,3740,Medium,Low Spender
2980,1952,Master,Single,8820.0,1,1,2013-03-22,52,12,0,13,4,2,4,4,3,0,3,8,0,0,72,2,35,10,3.5,2940.0,3937,Low,Low Spender
3850,1963,Basic,Together,14918.0,0,1,2012-07-12,52,3,3,3,15,4,15,1,1,0,3,6,0,0,61,1,43,5,8.6,7459.0,4190,Low,Low Spender
1077,1974,Graduation,Together,56715.0,0,0,2012-05-12,52,258,105,239,237,172,9,1,7,3,4,4,0,0,50,0,1020,15,68.0,56715.0,4251,Medium,High Spender
9733,1978,Basic,Together,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,0,0,46,1,80,5,16.0,12441.0,4131,Low,Low Spender
8462,1978,Basic,Together,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,0,0,46,1,80,5,16.0,12441.0,4131,Low,Low Spender
4764,1952,Master,Together,40442.0,1,1,2012-08-19,52,45,12,52,25,22,13,4,3,1,4,7,1,0,72,2,169,12,14.08,13480.67,4152,Medium,Medium Spender
2223,1965,2n Cycle,Divorced,64176.0,0,1,2012-03-08,52,1215,33,249,64,116,149,8,8,9,8,6,0,0,59,1,1826,33,55.33,32088.0,4316,High,High Spender
7788,1983,PhD,Married,23536.0,1,0,2014-04-06,53,6,0,3,0,0,1,1,0,0,3,3,0,0,41,1,10,4,2.5,11768.0,3557,Low,Low Spender
5827,1958,Graduation,Divorced,35246.0,1,1,2014-04-16,53,36,0,12,2,2,10,4,3,1,3,5,0,0,66,2,62,11,5.64,11748.67,3547,Medium,Low Spender
2958,1978,Graduation,Married,28442.0,2,0,2014-02-24,53,19,3,10,11,8,6,3,2,1,4,4,0,0,46,2,57,10,5.7,9480.67,3598,Low,Low Spender
4954,1956,Graduation,Married,48195.0,1,1,2014-01-21,53,106,27,68,52,7,5,6,4,2,5,6,0,0,68,2,265,17,15.59,16065.0,3632,Medium,Medium Spender
3139,1982,2n Cycle,Single,74116.0,0,0,2013-12-30,53,871,111,704,145,55,166,1,4,4,10,2,0,0,42,0,2052,19,108.0,74116.0,3654,High,High Spender
9952,1947,Master,Together,78093.0,0,0,2013-11-12,53,368,32,639,13,43,10,1,4,7,5,1,0,0,77,0,1105,17,65.0,78093.0,3702,High,High Spender
8180,1952,Master,Divorced,59354.0,1,1,2013-11-15,53,233,2,53,3,5,14,3,6,1,5,6,0,0,72,2,310,15,20.67,19784.67,3699,Medium,Medium Spender
3276,1976,2n Cycle,Together,36301.0,1,0,2013-10-25,53,11,12,35,3,5,12,1,3,0,3,7,0,0,48,1,78,7,11.14,18150.5,3720,Medium,Low Spender
4994,1943,Master,Single,77598.0,0,0,2013-01-10,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,81,0,1735,26,66.73,77598.0,4008,High,High Spender
3598,1972,Graduation,Married,62710.0,0,1,2013-05-23,53,441,35,83,7,29,11,4,4,2,12,4,0,0,52,1,606,22,27.55,31355.0,3875,High,Medium Spender
945,1965,Graduation,Together,36317.0,0,1,2013-05-22,53,87,3,25,3,2,13,2,3,0,4,7,0,0,59,1,133,9,14.78,18158.5,3876,Medium,Medium Spender
5048,1971,PhD,Single,42767.0,2,0,2013-11-05,53,20,6,43,19,5,38,1,3,1,2,8,0,0,53,2,131,7,18.71,14255.67,3709,Medium,Medium Spender
6214,1982,Master,Married,43815.0,1,0,2013-05-04,53,14,10,29,4,7,15,1,2,0,3,6,0,0,42,1,79,6,13.17,21907.5,3894,Medium,Low Spender
6230,1971,Graduation,Divorced,44421.0,1,1,2013-02-15,53,110,5,59,7,1,7,5,5,0,4,8,0,0,53,2,189,14,13.5,14807.0,3972,Medium,Medium Spender
2968,1943,PhD,Divorced,48948.0,0,0,2013-01-02,53,437,8,206,160,49,42,2,7,10,5,6,1,0,81,0,902,24,37.58,48948.0,4016,Medium,Medium Spender
8800,1943,PhD,Divorced,48948.0,0,0,2013-01-02,53,437,8,206,160,49,42,2,7,10,5,6,1,0,81,0,902,24,37.58,48948.0,4016,Medium,Medium Spender
1907,1950,Master,Divorced,63120.0,0,1,2012-09-28,53,965,69,279,54,41,69,5,8,4,9,7,1,0,74,1,1477,26,56.81,31560.0,4112,High,High Spender
10478,1950,PhD,Married,55517.0,1,1,2012-09-27,53,483,0,108,0,6,36,5,11,1,6,9,1,0,74,2,633,23,27.52,18505.67,4113,Medium,Medium Spender
4188,1957,Graduation,Single,36864.0,0,1,2012-08-13,53,204,5,39,17,0,89,3,5,2,4,8,1,0,67,1,354,14,25.29,18432.0,4158,Medium,Medium Spender
8720,1978,2n Cycle,Together,51381.5,0,0,2012-12-08,53,32,2,1607,12,4,22,0,0,0,1,0,0,0,46,0,1679,1,1679.0,51381.5,4041,Medium,High Spender
2225,1977,Graduation,Divorced,82582.0,0,0,2014-07-06,54,510,120,550,156,40,241,1,4,9,7,1,1,0,47,0,1617,21,77.0,82582.0,3466,High,High Spender
4790,1958,Graduation,Divorced,79803.0,0,1,2014-02-06,54,574,8,216,21,16,33,1,4,3,5,1,0,0,66,1,868,13,66.77,39901.5,3616,High,Medium Spender
1131,1967,PhD,Single,52569.0,0,1,2014-05-04,54,85,0,3,0,0,7,1,2,0,4,3,0,0,57,1,95,7,13.57,26284.5,3529,Medium,Low Spender
202,1948,PhD,Widow,82032.0,0,0,2014-05-04,54,332,194,377,149,125,57,0,4,6,7,1,0,0,76,0,1234,17,72.59,82032.0,3529,High,High Spender
9589,1948,PhD,Widow,82032.0,0,0,2014-05-04,54,332,194,377,149,125,57,0,4,6,7,1,0,0,76,0,1234,17,72.59,82032.0,3529,High,High Spender
3900,1972,Graduation,Married,65685.0,0,1,2014-03-29,54,642,14,49,0,7,57,1,9,2,9,5,0,0,52,1,769,21,36.62,32842.5,3565,High,Medium Spender
9958,1972,Graduation,Married,65685.0,0,1,2014-03-29,54,642,14,49,0,7,57,1,9,2,9,5,0,0,52,1,769,21,36.62,32842.5,3565,High,Medium Spender
8955,1957,PhD,Together,40451.0,0,2,2014-02-16,54,35,0,4,0,0,10,1,1,1,2,5,0,0,67,2,49,5,9.8,13483.67,3606,Medium,Low Spender
10033,1973,2n Cycle,Divorced,31163.0,1,0,2014-02-13,54,2,3,10,11,2,10,1,1,0,3,6,0,0,51,1,38,5,7.6,15581.5,3609,Medium,Low Spender
5751,1973,2n Cycle,Divorced,31163.0,1,0,2014-02-13,54,2,3,10,11,2,10,1,1,0,3,6,0,0,51,1,38,5,7.6,15581.5,3609,Medium,Low Spender
3308,1952,Graduation,Married,35704.0,1,1,2014-03-01,54,30,9,12,2,11,30,3,2,0,4,4,0,0,72,2,94,9,10.44,11901.33,3593,Medium,Low Spender
7297,1973,Graduation,Single,7500.0,1,0,2013-12-26,54,5,3,10,12,7,20,4,3,1,3,7,0,0,51,1,57,11,5.18,3750.0,3658,Low,Low Spender
